,Quarto,Tempo,placar_casa,placar_visitante,Time,Indicador,Nome
0,4,00:00,80,72,,fim_partida,
1,4,00:00,80,72,,fim_quarto,
2,4,00:25,80,72,FLA,substituicao_entra,Marquinhos
3,4,00:25,80,72,FLA,substituicao_sai,Nesbitt
4,4,00:25,80,72,FLA,substituicao_entra,Balbi
5,4,00:25,80,72,FLA,substituicao_sai,Olivinha
6,4,00:25,80,72,FLA,RD,Flamengo
7,4,00:25,80,72,BAU,3_Pts_T,Larry
8,4,00:38,80,72,FLA,2_Pts_C,Davi
9,4,00:43,78,72,FLA,BR,Davi
10,4,00:43,78,72,BAU,ER,Alex
11,4,00:54,78,72,FLA,substituicao_entra,Nesbitt
12,4,00:54,78,72,FLA,substituicao_sai,Marquinhos
13,4,00:54,78,72,BAU,tempo_tecnico,Bauru
14,4,01:35,78,72,FLA,AS,Marquinhos
15,4,01:35,78,72,FLA,2_Pts_C,Mineiro
16,4,01:37,76,72,FLA,RD,Marquinhos
17,4,01:37,76,72,BAU,3_Pts_T,Fúlvio
18,4,01:37,76,72,BAU,BR,Larry
19,4,01:37,76,72,FLA,ER,Jhonatan
20,4,01:37,76,72,FLA,RO,Jhonatan
21,4,01:37,76,72,FLA,3_Pts_T,Marquinhos
22,4,01:37,76,72,BAU,3_Pts_C,Ruiz
23,4,01:37,76,69,BAU,substituicao_entra,Ruiz
24,4,01:37,76,69,BAU,substituicao_sai,Gustavo
25,4,01:41,76,69,FLA,substituicao_entra,Olivinha
26,4,01:41,76,69,FLA,substituicao_sai,Balbi
27,4,01:41,76,69,FLA,ER,Davi
28,4,01:41,76,69,BAU,substituicao_entra,Gustavo
29,4,01:41,76,69,BAU,substituicao_sai,Ruiz
30,4,01:47,76,69,FLA,RD,Flamengo
31,4,01:50,76,69,BAU,LL_Pts_T,Alex
32,4,01:50,76,69,FLA,substituicao_entra,Davi
33,4,01:50,76,69,FLA,substituicao_sai,Olivinha
34,4,01:50,76,69,BAU,FR,Alex
35,4,01:50,76,69,FLA,FC,Mineiro
36,4,01:50,76,69,BAU,2_Pts_C,Alex
37,4,02:02,76,67,FLA,3_Pts_C,Balbi
38,4,02:25,73,67,BAU,2_Pts_C,Ruiz
39,4,02:35,73,65,BAU,RD,Ruiz
40,4,02:38,73,65,FLA,3_Pts_T,Olivinha
41,4,02:56,73,65,FLA,RD,Mineiro
42,4,02:59,73,65,BAU,2_Pts_T,Larry
43,4,03:27,73,65,FLA,ER,Marquinhos
44,4,03:42,73,65,BAU,AS,Alex
45,4,03:42,73,65,BAU,2_Pts_C,Ruiz
46,4,03:59,73,63,BAU,tempo_tecnico,Bauru
47,4,03:59,73,63,FLA,LL_Pts_C,Balbi
48,4,03:59,72,63,FLA,LL_Pts_C,Balbi
49,4,03:59,71,63,FLA,FR,Balbi
50,4,03:59,71,63,BAU,FC,Larry
51,4,04:16,71,63,FLA,RD,Jhonatan
52,4,04:19,71,63,BAU,3_Pts_T,Alex
53,4,04:32,71,63,FLA,substituicao_entra,Mineiro
54,4,04:32,71,63,FLA,substituicao_sai,Davi
55,4,04:32,71,63,FLA,ER,
56,4,04:40,71,63,FLA,substituicao_entra,Davi
57,4,04:40,71,63,FLA,substituicao_sai,Mineiro
58,4,04:43,71,63,BAU,substituicao_entra,Lucas
59,4,04:43,71,63,BAU,substituicao_sai,Jefferson
60,4,04:43,71,63,FLA,FR,Balbi
61,4,04:43,71,63,BAU,FC,Jefferson
62,4,04:56,71,63,FLA,substituicao_entra,Olivinha
63,4,04:56,71,63,FLA,substituicao_sai,Nesbitt
64,4,04:56,71,63,FLA,substituicao_entra,Balbi
65,4,04:56,71,63,FLA,substituicao_sai,Davi
66,4,04:57,71,63,FLA,FR,Jhonatan
67,4,04:57,71,63,BAU,FC,Jefferson
68,4,04:57,71,63,FLA,RD,Flamengo
69,4,04:57,71,63,BAU,3_Pts_T,Ruiz
