,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Schneider,16.6,18,7,27,10,4,5,3,5,0,2,1,0,1,1,1,0,3,0,0,0,10
1,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Amiel,37.4,14,5,37,14,1,6,4,8,3,3,2,7,9,1,0,0,2,0,1,0,14
2,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Lucão,30.0,11,4,29,12,0,1,4,11,3,4,3,5,8,2,0,3,2,0,1,0,12
3,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Manuil,23.0,8,2,15,5,0,0,2,5,4,5,2,1,3,0,0,1,1,0,0,0,5
4,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Marcio,16.3,7,3,14,6,1,2,2,4,0,0,0,0,0,2,1,0,2,0,1,0,7
5,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Xande,27.6,5,1,17,5,1,5,0,0,2,2,0,3,3,4,0,0,3,0,2,0,8
6,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Leo Gomes,20.5,4,2,7,3,0,0,2,3,0,1,3,2,5,0,0,0,4,0,0,0,0
7,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Felipinho,25.4,2,1,21,8,0,5,1,3,0,0,0,2,2,1,0,0,1,0,1,0,9
8,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Bertolin,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Gaspar,3.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Johnnie,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Robson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2008,Espírito Santo,Limeira,13/03/2009 20:00,13ª RODADA,1º TURNO,casa,derrota,-2,Equipe,0.0,69,25,167,63,7,24,18,39,12,17,11,21,32,11,2,4,19,0,6,0,65
0,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Shamell,38.8,24,8,35,12,4,6,4,6,4,5,1,8,9,2,1,0,3,0,2,0,15
1,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Renato Lamas,38.8,16,6,39,15,3,7,3,8,1,2,1,5,6,6,0,0,2,0,3,0,18
2,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Teichmann,38.6,9,3,39,14,0,5,3,9,3,6,3,4,7,3,0,2,4,0,0,0,13
3,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,L. Fernando,20.4,7,3,19,9,0,0,3,9,1,1,2,0,2,1,0,2,4,0,1,0,8
4,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Tatu,34.1,7,3,13,5,1,3,2,2,0,0,1,3,4,0,0,0,3,0,0,0,4
5,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,B. Fiorotto,19.6,6,3,8,4,0,0,3,4,0,0,0,2,2,2,0,2,3,0,1,0,5
6,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Edu Mariano,2.6,2,1,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Luis Fernando,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Betinho,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1
10,2008,Limeira,Espírito Santo,13/03/2009 20:00,13ª RODADA,1º TURNO,fora,vitória,2,Equipe,0.0,71,27,158,61,8,22,19,39,9,14,8,22,30,16,1,6,21,0,8,0,67
