,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Alex,38.7,27,10,46,16,3,8,7,8,4,6,1,5,6,3,4,1,4,4,0,2,17
1,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Giovannoni,40.0,25,10,47,18,2,7,8,11,3,4,3,2,5,1,0,0,3,3,3,0,20
2,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Arthur,29.8,18,8,25,11,0,1,8,10,2,2,2,3,5,1,1,0,3,2,1,1,11
3,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Estevão,32.8,16,4,24,7,0,0,4,7,8,10,3,7,10,0,1,2,3,6,1,3,9
4,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Valtinho,35.4,12,4,23,8,1,4,3,4,3,3,1,5,6,9,3,0,0,3,3,0,11
5,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Cipriano,7.2,3,1,5,2,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,4
6,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Rossi,0.7,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Ronald,2.2,2,0,2,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,1
8,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Biro,13.3,1,0,15,5,0,3,0,2,1,2,0,0,0,2,0,0,1,1,1,0,7
9,2009,Brasília,Joinville,26/03/2010 19:00,25ª RODADA,2º TURNO,casa,vitória,25,Equipe,0.0,106,38,189,68,7,24,31,44,23,29,10,25,35,16,9,3,16,21,11,6,81
0,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Audrei,38.1,22,7,39,13,3,7,4,6,5,6,2,2,4,3,0,0,2,4,2,0,15
1,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,André Goes,27.8,14,5,38,14,3,8,2,6,1,2,2,2,4,0,0,0,5,1,2,0,15
2,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,V. Bristott,27.6,14,5,17,6,1,1,4,5,3,4,3,3,6,2,2,0,3,2,0,1,5
3,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Tiagão,26.8,11,5,21,9,1,3,4,6,0,0,2,12,14,0,0,1,4,2,3,0,10
4,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Augusto,12.7,9,4,20,9,1,2,3,7,0,0,1,2,3,1,0,0,2,1,0,0,8
5,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Espiga,24.0,7,3,13,5,0,1,3,4,1,2,0,1,1,3,0,0,2,2,4,0,10
6,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,J. Sobral,24.1,4,2,24,11,0,2,2,9,0,0,0,2,2,2,0,1,2,0,3,0,14
7,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Rômulo,8.6,0,0,4,2,0,0,0,2,0,0,1,0,1,3,1,0,0,0,1,0,2
8,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Shilton,10.4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,3
9,2009,Joinville,Brasília,26/03/2010 19:00,25ª RODADA,2º TURNO,fora,derrota,-25,Equipe,0.0,81,31,178,70,9,24,22,46,10,14,11,24,35,14,4,2,21,12,17,1,82
