,0
0,https://lnb.com.br/noticias/de-virada/
1,https://lnb.com.br/noticias/com-a-mao-direita/
2,https://lnb.com.br/noticias/lider-isolado-e-100/
3,https://lnb.com.br/noticias/triunfo/
4,https://lnb.com.br/noticias/na-raca-3/
5,https://lnb.com.br/noticias/tartarugao-invicto/
6,https://lnb.com.br/noticias/precisao/
7,https://lnb.com.br/noticias/noite-de-gala/
8,https://lnb.com.br/noticias/la-em-cima-2/
9,https://lnb.com.br/noticias/so-no-tempo-extra/
10,https://lnb.com.br/noticias/o-dono-do-jogo-2/
11,https://lnb.com.br/noticias/faixa-carimbada/
12,https://lnb.com.br/noticias/6-em-6/
13,https://lnb.com.br/noticias/sem-sufoco/
14,https://lnb.com.br/noticias/reaprendendo-a-vencer/
15,https://lnb.com.br/noticias/no-topo-da-tabela/
16,https://lnb.com.br/noticias/inicio-arrasador/
17,https://lnb.com.br/noticias/subindo-3/
18,https://lnb.com.br/noticias/suzano-71-x-85-basquete-cearense/
19,https://lnb.com.br/noticias/ritmo-alucinante-2/
20,https://lnb.com.br/noticias/trinca/
21,https://lnb.com.br/noticias/subindo-4/
22,https://lnb.com.br/noticias/causaram/
23,https://lnb.com.br/noticias/no-coracao/
24,https://lnb.com.br/noticias/pra-cima-dos-campeoes/
25,https://lnb.com.br/noticias/reabilitado/
26,https://lnb.com.br/noticias/sem-freio/
27,https://lnb.com.br/noticias/resta-um/
28,https://lnb.com.br/noticias/no-sufoco-3/
29,https://lnb.com.br/noticias/reagiu/
30,https://lnb.com.br/noticias/dramatico/
31,https://lnb.com.br/noticias/the-man/
32,https://lnb.com.br/noticias/emocionante-3/
33,https://lnb.com.br/noticias/%e2%80%9co-campeao-voltou%e2%80%9d/
34,https://lnb.com.br/noticias/tabu-mantido/
35,https://lnb.com.br/noticias/na-boa/
36,https://lnb.com.br/noticias/firme-e-forte/
37,https://lnb.com.br/noticias/mais-vivo-do-que-nunca/
38,https://lnb.com.br/noticias/eletrizante-2/
39,https://lnb.com.br/noticias/em-vantagem-2/
40,https://lnb.com.br/noticias/sem-dar-mole/
41,https://lnb.com.br/noticias/flamengo-x-pinheiros-21112011/
42,https://lnb.com.br/noticias/brasilia-x-tijuca-24112011/
43,https://lnb.com.br/noticias/sorocaba-x-vila-velha-29112011/
44,https://lnb.com.br/noticias/pinheiros-x-minas-17122011/
45,https://lnb.com.br/noticias/pinheiros-x-sao-jose-12012012/
46,https://lnb.com.br/noticias/pinheiros-x-joinville-14012012/
47,https://lnb.com.br/noticias/e-franca-vem-chegando/
48,https://lnb.com.br/noticias/prontos-para-defender-o-titulo/
49,https://lnb.com.br/noticias/tijuca-encosta/
50,https://lnb.com.br/noticias/o-campeao-voltou/
51,https://lnb.com.br/noticias/previa-da-festa/
52,https://lnb.com.br/noticias/com-muita-confianca/
53,https://lnb.com.br/noticias/licao-de-casa-2/
54,https://lnb.com.br/noticias/com-muita-emocao/
55,https://lnb.com.br/noticias/virada/
56,https://lnb.com.br/noticias/sem-poder-acomodar/
57,https://lnb.com.br/partidas/nbb-20102011-s%c3%a3o-jos%c3%a9-x-bras%c3%adlia-29102010/
58,https://lnb.com.br/noticias/limeira-x-uberlandia-30102010/
59,https://lnb.com.br/noticias/minas-x-vitoria-14112010/
60,https://lnb.com.br/noticias/minas-x-vila-velha-21112010/
61,https://lnb.com.br/noticias/pinheiros-x-assis-21112010/
62,https://lnb.com.br/noticias/joinville-x-paulistano-28112010/
63,https://lnb.com.br/noticias/franca-x-sao-jose-05122010/
64,https://lnb.com.br/noticias/brasilia-x-bauru-12122010/
65,https://lnb.com.br/noticias/flamengo-x-pinheiros-12122010/
66,https://lnb.com.br/noticias/flamengo-x-paulistano-19122010/
67,https://lnb.com.br/noticias/paulistano-x-uberlandia-07012011/
68,https://lnb.com.br/noticias/vitoria-x-franca-07012011/
69,https://lnb.com.br/noticias/paulistano-x-franca-21012011/
70,https://lnb.com.br/noticias/minas-x-limeira-21012011/
71,https://lnb.com.br/noticias/flamengo-x-limeira-23012011/
72,https://lnb.com.br/noticias/franca-x-flamengo-27012011/
73,https://lnb.com.br/noticias/paulistano-x-vila-velha-04022011/
74,https://lnb.com.br/noticias/paulistano-x-vitoria-06022011/
75,https://lnb.com.br/noticias/bauru-x-pinheiros-10022011/
76,https://lnb.com.br/noticias/bauru-x-paulistano-11022011/
77,https://lnb.com.br/noticias/assis-x-pinheiros-11022011/
78,https://lnb.com.br/noticias/vitoria-x-minas-11022011/
79,https://lnb.com.br/noticias/limeira-x-araraquara-20022011/
80,https://lnb.com.br/noticias/pinheiros-x-flamengo-25022011/
81,https://lnb.com.br/noticias/bauru-x-brasilia-27022011/
82,https://lnb.com.br/noticias/bauru-x-assis-18032011/
83,https://lnb.com.br/noticias/araraquara-x-franca-18032011/
84,https://lnb.com.br/noticias/pinheiros-x-limeira-24032011/
85,https://lnb.com.br/noticias/vitoria-x-bauru-03042011/
86,https://lnb.com.br/noticias/joinville-x-minas-14042011/
87,https://lnb.com.br/noticias/limeira-x-sao-jose-17042011/
88,https://lnb.com.br/noticias/joinville-x-minas-20042011/
89,https://lnb.com.br/noticias/pinheiros-x-brasilia-08052011/
90,https://lnb.com.br/noticias/pinheiros-x-brasilia-10052011/
91,https://lnb.com.br/noticias/pinheiros-x-brasilia-01112009-2/
92,https://lnb.com.br/noticias/joinville-x-londrina-01112009-2/
93,https://lnb.com.br/noticias/sao-jose-x-saldanha-01112009-2/
94,https://lnb.com.br/noticias/flamengo-x-saldanha-06112009-2/
95,https://lnb.com.br/noticias/pinheiros-x-minas-08112009-2/
96,https://lnb.com.br/noticias/pinheiros-x-londrina-27112009-2/
97,https://lnb.com.br/noticias/pinheiros-x-joinville-29112009-2/
98,https://lnb.com.br/noticias/flamengo-x-pinheiros-06122009-2/
99,https://lnb.com.br/noticias/londrina-x-araraquara-08012010-2/
100,https://lnb.com.br/noticias/pinheiros-x-franca-24012010-2/
101,https://lnb.com.br/noticias/flamengo-x-assis-24012010-2/
102,https://lnb.com.br/noticias/joinville-x-minas-24012010-2/
103,https://lnb.com.br/noticias/flamengo-x-paulistano-02022010-2/
104,https://lnb.com.br/noticias/paulistano-x-araraquara-10022010-2/
105,https://lnb.com.br/noticias/flamengo-x-joinville-26022010-2/
106,https://lnb.com.br/noticias/flamengo-x-londrina-28022010-2/
107,https://lnb.com.br/noticias/minas-x-assis-05032010-2/
108,https://lnb.com.br/noticias/joinville-x-paulistano-05032010-2/
109,https://lnb.com.br/noticias/flamengo-x-sao-jose-07032010-2/
110,https://lnb.com.br/noticias/paulistano-x-sao-jose-12032010-2/
111,https://lnb.com.br/noticias/pinheiros-x-flamengo-12032010-2/
112,https://lnb.com.br/noticias/bauru-x-vila-velha-14032010-2/
113,https://lnb.com.br/noticias/joinville-x-bauru-21032010-2/
114,https://lnb.com.br/noticias/londrina-x-bauru-23032010-2/
115,https://lnb.com.br/noticias/araraquara-x-paulistano-28032010-2/
116,https://lnb.com.br/noticias/flamengo-x-minas-02042010-2/
117,https://lnb.com.br/noticias/pinheiros-x-assis-02042010-2/
118,https://lnb.com.br/noticias/brasilia-x-flamengo-04042010-2/
119,https://lnb.com.br/noticias/sao-jose-x-araraquara-12042010-2/
120,https://lnb.com.br/noticias/bauru-x-assis-12042010-2/
121,https://lnb.com.br/noticias/pinheiros-x-franca-21042010-2/
