,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,J. Sobral,26.4,24,9,37,14,6,9,3,5,0,0,3,3,6,3,3,1,1,2,3,1,14
1,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,Tiagão,33.9,14,5,27,10,1,3,4,7,3,4,3,6,9,2,2,2,4,2,2,0,11
2,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,André Goes,35.7,14,5,34,13,1,5,4,8,3,3,1,6,7,3,2,0,3,3,1,0,14
3,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,Audrei,22.9,11,4,21,8,3,5,1,3,0,0,3,1,4,1,0,0,2,2,3,0,8
4,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,André,40.0,6,2,21,7,1,6,1,1,1,1,1,5,6,2,2,0,1,1,2,0,8
5,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,Shilton,36.2,2,1,14,7,0,0,1,7,0,0,3,2,5,4,2,0,3,2,5,0,9
6,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,João Victor,1.5,0,0,2,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,2,0,2
7,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,Marcão,2.7,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8,2009,Joinville,São José,22/11/2009 11:00,4ª RODADA,1º TURNO,casa,vitória,11,Equipe,0.0,71,26,158,61,12,28,14,33,7,8,15,24,39,15,11,3,15,12,18,1,67
0,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Renato Lamas,31.3,19,7,30,11,4,6,3,5,1,2,1,1,2,2,1,0,3,2,4,0,15
1,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Wanderson,33.7,15,7,27,11,1,5,6,6,0,0,2,7,9,1,1,0,5,3,0,0,9
2,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Fúlvio,31.6,8,2,23,8,1,3,1,5,3,4,0,2,2,2,3,0,0,5,3,0,13
3,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Paulão,26.3,8,4,18,9,0,0,4,9,0,0,2,6,8,0,0,0,2,1,1,1,8
4,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Mineiro,13.8,7,2,11,3,0,1,2,2,3,4,0,2,2,1,1,0,0,2,1,0,6
5,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Fabricio,16.2,3,0,14,4,0,2,0,2,3,4,0,1,1,0,0,0,0,2,1,0,7
6,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Paulo Nery,13.8,0,0,5,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,4
7,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Matheus,32.8,0,0,23,8,0,7,0,1,0,0,2,1,3,1,3,0,2,0,0,0,6
8,2009,São José,Joinville,22/11/2009 11:00,4ª RODADA,1º TURNO,fora,derrota,-11,Equipe,0.0,60,22,151,56,6,25,16,31,10,14,7,21,28,8,9,0,12,15,12,1,67
