,Quarto,Tempo,placar_casa,placar_visitante,Time,Indicador,Nome
0,6,00:00,92,97,,fim_partida,
1,6,00:00,92,97,,fim_quarto,
2,6,00:05,92,97,CAP,RD,Jimmy
3,6,00:07,92,97,FOR,3_Pts_T,Felipe
4,6,00:14,92,97,FOR,BR,Sualisson
5,6,00:14,92,97,CAP,ER,Thomas
6,6,00:16,92,97,CAP,RD,Thomas
7,6,00:18,92,97,FOR,3_Pts_T,Alex
8,6,00:27,92,97,CAP,LL_Pts_C,Cauê
9,6,00:27,92,96,CAP,LL_Pts_C,Cauê
10,6,00:27,92,95,CAP,FR,Cauê
11,6,00:27,92,95,FOR,FC,Brite
12,6,00:28,92,95,FOR,2_Pts_C,Brite
13,6,00:35,90,95,CAP,LL_Pts_C,Thomas
14,6,00:35,90,94,CAP,LL_Pts_T,Thomas
15,6,00:35,90,94,CAP,FR,Thomas
16,6,00:35,90,94,FOR,FC,Sualisson
17,6,00:35,90,94,CAP,RD,Thomas
18,6,00:39,90,94,FOR,3_Pts_T,Felipe
19,6,00:52,90,94,CAP,ER,Doria
20,6,00:52,90,94,CAP,RD,Doria
21,6,00:58,90,94,CAP,TO,Doria
22,6,00:58,90,94,FOR,2_Pts_T,Felipe
23,6,01:12,90,94,FOR,RD,Sualisson
24,6,01:16,90,94,CAP,3_Pts_T,Jimmy
25,6,01:24,90,94,FOR,ER,Brite
26,6,01:24,90,94,FOR,RD,Brite
27,6,01:28,90,94,CAP,3_Pts_T,Cauê
28,6,01:43,90,94,FOR,LL_Pts_C,Alex
29,6,01:43,89,94,FOR,LL_Pts_C,Alex
30,6,01:43,88,94,FOR,FR,Alex
31,6,01:43,88,94,CAP,FC,Cauê
32,6,01:50,88,94,FOR,tempo_tecnico,
33,6,01:50,88,94,CAP,2_Pts_C,Doria
34,6,01:50,88,92,CAP,RO,Doria
35,6,01:54,88,92,CAP,2_Pts_T,Cauê
36,6,02:08,88,92,CAP,RD,Paulistano
37,6,02:11,88,92,FOR,3_Pts_T,Brite
38,6,02:26,88,92,CAP,2_Pts_C,Cauê
39,6,02:44,88,90,FOR,LL_Pts_C,Alex
40,6,02:44,87,90,FOR,LL_Pts_C,Alex
41,6,02:44,86,90,FOR,FR,Alex
42,6,02:44,86,90,CAP,FC,Du Sommer
43,6,02:52,86,90,FOR,RD,Sualisson
44,6,02:52,86,90,CAP,LL_Pts_T,Doria
45,6,02:52,86,90,CAP,AS,Thomas
46,6,02:52,86,90,CAP,LL_Pts_C,Doria
47,6,02:52,86,89,CAP,FR,Doria
48,6,02:52,86,89,FOR,FC,Sualisson
49,6,02:59,86,89,CAP,substituicao_entra,Du Sommer
50,6,02:59,86,89,CAP,substituicao_sai,Vitão
51,6,02:59,86,89,FOR,substituicao_entra,Felipe
52,6,02:59,86,89,FOR,substituicao_sai,Schneider
53,6,03:03,86,89,CAP,BR,Vitão
54,6,03:03,86,89,FOR,ER,Cauê
55,6,03:16,86,89,FOR,RD,Alex
56,6,03:20,86,89,CAP,2_Pts_T,Thomas
57,6,03:28,86,89,CAP,RD,Doria
58,6,03:32,86,89,FOR,2_Pts_T,Alex
59,6,03:53,86,89,FOR,substituicao_entra,Sualisson
60,6,03:53,86,89,FOR,substituicao_sai,Felipe
61,6,03:53,86,89,FOR,substituicao_entra,Cauê
62,6,03:53,86,89,FOR,substituicao_sai,Gabriel
63,6,03:53,86,89,FOR,BR,Brite
64,6,03:53,86,89,CAP,ER,Thomas
65,6,04:01,86,89,CAP,RD,Vitão
66,6,04:06,86,89,CAP,TO,Thomas
67,6,04:06,86,89,FOR,3_Pts_T,Brite
68,6,04:31,86,89,CAP,AS,Jimmy
69,6,04:31,86,89,CAP,3_Pts_C,Cauê
70,6,04:35,86,86,CAP,RD,Jimmy
71,6,04:39,86,86,FOR,2_Pts_T,Schneider
72,6,04:50,86,86,CAP,ER,Vitão
73,6,05:00,86,86,,inicio_quarto,
74,6,05:00,86,86,CAP,substituicao_entra,Jimmy
75,6,05:00,86,86,CAP,substituicao_entra,Cauê
76,6,05:00,86,86,CAP,substituicao_sai,Barbosa
77,6,05:00,86,86,CAP,substituicao_sai,Deryk
78,5,00:00,86,86,,fim_quarto,
79,5,00:03,86,86,CAP,RO,Thomas
80,5,00:03,86,86,CAP,3_Pts_T,Vitão
81,5,00:24,86,86,FOR,2_Pts_C,Brite
82,5,00:32,84,86,FOR,RD,Felipe
83,5,00:35,84,86,CAP,3_Pts_T,Barbosa
84,5,00:48,84,86,FOR,substituicao_entra,Gabriel
85,5,00:48,84,86,FOR,substituicao_sai,Cauê
86,5,00:48,84,86,FOR,LL_Pts_C,Felipe
87,5,00:48,83,86,FOR,LL_Pts_C,Felipe
88,5,00:48,82,86,FOR,FR,Felipe
89,5,00:48,82,86,CAP,FC,Doria
90,5,00:48,82,86,FOR,RO,Fortaleza Basquete Cearense
91,5,00:48,82,86,FOR,3_Pts_T,Schneider
92,5,00:54,82,86,CAP,AS,Deryk
93,5,00:54,82,86,CAP,3_Pts_C,Barbosa
94,5,01:17,82,83,FOR,AS,Felipe
95,5,01:17,82,83,FOR,3_Pts_C,Cauê
96,5,01:29,79,83,FOR,substituicao_entra,Schneider
97,5,01:29,79,83,FOR,substituicao_sai,Sualisson
98,5,01:29,79,83,FOR,tempo_tecnico,
99,5,01:29,79,83,CAP,AS,Barbosa
100,5,01:29,79,83,CAP,2_Pts_C,Deryk
