,Quarto,Tempo,placar_casa,placar_visitante,Time,Indicador,Nome
0,4,00:00,98,85,,fim_partida,
1,4,00:00,98,85,,fim_quarto,
2,4,00:21,98,85,FLA,RD,Martinez
3,4,00:24,98,85,COR,3_Pts_T,Siewert
4,4,00:26,98,85,COR,RO,Siewert
5,4,00:29,98,85,COR,3_Pts_T,Fischer
6,4,00:37,98,85,FLA,LL_Pts_C,Chuzito
7,4,00:37,97,85,FLA,LL_Pts_C,Chuzito
8,4,00:37,96,85,FLA,FR,Chuzito
9,4,00:37,96,85,COR,FC,Djalo
10,4,00:38,96,85,FLA,FR,Chuzito
11,4,00:38,96,85,COR,FC,Fischer
12,4,00:43,96,85,FLA,BR,Mineiro
13,4,00:43,96,85,COR,ER,Siewert
14,4,00:50,96,85,COR,BR,Djalo
15,4,00:50,96,85,FLA,ER,Martinez
16,4,00:52,96,85,FLA,substituicao_entra,R Rachel
17,4,00:52,96,85,FLA,substituicao_entra,Ruan
18,4,00:52,96,85,FLA,substituicao_sai,Demétrio
19,4,00:52,96,85,FLA,substituicao_sai,Marquinhos
20,4,00:52,96,85,COR,AS,Fischer
21,4,00:52,96,85,COR,3_Pts_C,Siewert
22,4,01:07,96,82,FLA,AS,Martinez
23,4,01:07,96,82,FLA,3_Pts_C,Marquinhos
24,4,01:23,93,82,COR,LL_Pts_T,Fuller
25,4,01:23,93,82,FLA,ER,Marquinhos
26,4,01:23,93,82,FLA,FC_T,Marquinhos
27,4,01:30,93,82,COR,AS,Arthur
28,4,01:30,93,82,COR,EN,Djalo
29,4,01:34,93,80,COR,BR,Arthur
30,4,01:34,93,80,FLA,ER,Marquinhos
31,4,01:55,93,80,COR,substituicao_entra,Djalo
32,4,01:55,93,80,COR,substituicao_sai,L Cauê
33,4,01:55,93,80,FLA,substituicao_entra,Demétrio
34,4,01:55,93,80,FLA,substituicao_entra,Martinez
35,4,01:55,93,80,FLA,substituicao_sai,Hettsheimeir
36,4,01:55,93,80,FLA,substituicao_sai,Yago
37,4,01:55,93,80,COR,AS,Fischer
38,4,01:55,93,80,COR,3_Pts_C,Arthur
39,4,02:02,93,77,FLA,AS,Yago
40,4,02:02,93,77,FLA,EN,Chuzito
41,4,02:07,91,77,FLA,BR,Yago
42,4,02:07,91,77,COR,ER,Arthur
43,4,02:19,91,77,FLA,EN,Marquinhos
44,4,02:38,89,77,FLA,RD,Marquinhos
45,4,02:41,89,77,COR,3_Pts_T,Fuller
46,4,02:55,89,77,FLA,ER,
47,4,03:23,89,77,COR,AS,Fischer
48,4,03:23,89,77,COR,3_Pts_C,Arthur
49,4,03:25,89,74,COR,RO,Fuller
50,4,03:29,89,74,COR,2_Pts_T,Fuller
51,4,03:45,89,74,FLA,LL_Pts_C,Chuzito
52,4,03:45,88,74,FLA,LL_Pts_C,Chuzito
53,4,03:45,87,74,FLA,substituicao_entra,Mineiro
54,4,03:45,87,74,FLA,substituicao_entra,Yago
55,4,03:45,87,74,FLA,substituicao_sai,Demétrio
56,4,03:45,87,74,FLA,substituicao_sai,Martinez
57,4,03:45,87,74,FLA,FR,Chuzito
58,4,03:45,87,74,COR,FC,Fischer
59,4,03:56,87,74,COR,AS,Arthur
60,4,03:56,87,74,COR,2_Pts_C,Siewert
61,4,04:06,87,72,COR,RD,L Cauê
62,4,04:09,87,72,FLA,3_Pts_T,Marquinhos
63,4,04:32,87,72,FLA,RD,Demétrio
64,4,04:32,87,72,COR,LL_Pts_T,L Cauê
65,4,04:32,87,72,COR,LL_Pts_C,L Cauê
66,4,04:32,87,71,COR,substituicao_entra,Arthur
67,4,04:32,87,71,COR,substituicao_sai,Miller
68,4,04:32,87,71,FLA,substituicao_entra,Hettsheimeir
69,4,04:32,87,71,FLA,substituicao_sai,Mineiro
70,4,04:32,87,71,COR,FR,L Cauê
71,4,04:32,87,71,FLA,FC,Demétrio
72,4,04:49,87,71,FLA,2_Pts_C,Marquinhos
