,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Olivinha,26.1,23,7,39,13,4,8,3,5,5,5,2,5,7,3,3,1,0,5,0,0,13
1,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Chuzito,27.6,21,7,36,12,5,10,2,2,2,2,0,6,6,5,0,0,2,1,1,0,14
2,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Mineiro,24.5,19,6,26,8,2,3,4,5,5,7,1,6,7,4,1,0,3,4,2,0,12
3,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Yago,26.3,15,4,27,8,4,7,0,1,3,4,0,4,4,4,1,0,2,2,0,0,10
4,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Hettsheimeir,21.1,11,4,18,6,1,3,3,3,2,3,1,4,5,0,0,2,2,4,1,0,7
5,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Balbi,24.9,6,1,18,5,1,4,0,1,3,4,0,1,1,9,1,0,2,4,2,0,9
6,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,R. Rachel,20.7,5,1,11,3,1,3,0,0,2,2,0,0,0,0,0,1,2,2,0,0,4
7,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Ruan,1.4,4,2,4,2,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1
8,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Jhonatan,18.4,1,0,10,3,0,3,0,0,1,1,1,0,1,0,0,1,5,5,0,0,2
9,2020,Flamengo,Pato Basquete,22/11/2020 19:00,2ª RODADA,1º TURNO,casa,vitória,35,Pedro Nunes,5.5,0,0,5,2,0,1,0,1,0,0,1,0,1,1,1,0,2,0,0,0,1
