,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Georginho,34.6,23,6,43,15,0,2,6,13,11,11,1,8,9,5,3,1,3,8,2,2,20
1,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Léo Meindl,34.7,21,7,42,14,1,5,6,9,6,9,5,5,10,4,0,0,4,7,2,1,15
2,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Shamell,38.3,18,7,41,15,2,6,5,9,2,5,2,3,5,0,0,0,2,4,5,0,20
3,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Jefferson,31.4,9,2,27,8,1,7,1,1,4,4,3,3,6,3,2,1,4,4,3,0,10
4,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Jones,23.7,8,2,20,7,2,4,0,3,2,2,0,2,2,2,1,0,1,1,0,0,8
5,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Renan,26.9,6,2,18,6,1,4,1,2,1,2,2,5,7,0,0,1,4,2,0,0,5
6,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Murilo,5.7,3,0,6,1,0,0,0,1,3,4,2,1,3,0,0,0,1,2,0,0,1
7,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Kurtz,4.4,1,0,2,0,0,0,0,0,1,2,0,3,3,0,0,0,3,1,0,0,1
8,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,D. Penteado,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Cassiano,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2019,São Paulo,Corinthians,28/02/2020 21:10,17ª SEMANA,2º TURNO,casa,vitória,9,Equipe,200.0,89,26,199,66,7,28,19,38,30,39,16,33,49,14,6,3,23,29,12,3,78
0,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Nesbitt,39.6,24,6,44,15,0,2,6,13,12,12,6,5,11,1,3,0,4,7,3,1,17
1,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Fischer,30.2,21,8,38,15,3,6,5,9,2,2,1,3,4,6,1,0,3,4,1,0,16
2,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Fuller,37.9,17,6,47,18,3,9,3,9,2,2,0,5,5,2,0,0,1,5,1,0,20
3,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Wesley,15.8,8,3,15,5,0,1,3,4,2,4,0,1,1,1,2,0,5,2,0,0,7
4,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Douglas Santos,7.3,4,1,6,2,0,0,1,2,2,2,2,1,3,0,0,0,4,1,0,0,1
5,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Humberto,20.8,4,1,7,2,1,1,0,1,1,2,1,3,4,1,0,0,5,1,2,0,4
6,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Robinson,13.8,2,1,9,3,0,2,1,1,0,1,0,4,4,2,1,0,5,1,0,0,3
7,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Pecos,11.9,0,0,12,5,0,2,0,3,0,0,0,2,2,0,0,0,0,1,2,0,7
8,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Dalaqua,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Mencarini,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Vezaro,19.3,0,0,10,4,0,2,0,2,0,0,2,2,4,3,1,0,2,0,0,0,2
11,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Johnson,3.5,0,0,4,2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1
12,2019,Corinthians,São Paulo,28/02/2020 21:10,17ª SEMANA,2º TURNO,fora,derrota,-9,Equipe,200.0,80,26,192,71,7,25,19,46,21,25,14,29,43,16,8,0,30,22,9,1,76
