,0
0,https://lnb.com.br/partidas/nbb-2019-2020-minas-x-flamengo-12102019-1250/
1,https://lnb.com.br/partidas/nbb-2019-2020-unifacisa-x-rio-claro-12102019-1600/
2,https://lnb.com.br/noticias/basquete-cearense-87-x-90-renata-rio-claro/
3,https://lnb.com.br/noticias/minas-84-x-85-botafogo/
4,https://lnb.com.br/noticias/corinthians-84-x-97-sao-paulo/
5,https://lnb.com.br/noticias/unifacisa-76-x-60-pato-basquete/
6,https://lnb.com.br/noticias/universo-brasilia-78-x-63-botafogo/
7,https://lnb.com.br/noticias/paulistano-94-x-105-mogi-das-cruzes/
8,https://lnb.com.br/noticias/basquete-cearense-78-x-58-pato-basquete/
9,https://lnb.com.br/noticias/sao-paulo-73-x-67-sao-jose/
10,https://lnb.com.br/noticias/brasilia-81-x-86-flamengo/
11,https://lnb.com.br/noticias/corinthians-87-x-89-franca/
12,https://lnb.com.br/noticias/pinheiros-87-x-96-sesi-franca-basquete/
13,https://lnb.com.br/noticias/corinthians-88-x-71-bauru-basket/
14,https://lnb.com.br/noticias/flamengo-78-x-75-paulistano/
15,https://lnb.com.br/noticias/sao-paulo-80-x-83-mogi-das-cruzes/
16,https://lnb.com.br/noticias/rio-claro-89-x-90-minas-tenis-clube/
17,https://lnb.com.br/noticias/pinheiros-76-x-68-sendi-bauru-basket/
18,https://lnb.com.br/noticias/pato-basquete-62-x-80-minas-tenis-clube/
19,https://lnb.com.br/noticias/mogi-85-x-79-corinthians/
20,https://lnb.com.br/noticias/franca-basquete-x-unifacisa/
21,https://lnb.com.br/noticias/flamengo-95-x-102-sao-paulo/
22,https://lnb.com.br/noticias/sao-jose-70-x-85-corinthians/
23,https://lnb.com.br/noticias/rio-claro-76-x-81-piniheiros/
24,https://lnb.com.br/noticias/bauru-92-x-99-unifacisa/
25,https://lnb.com.br/noticias/pato-basquete-73-x-76-brasilia-2/
26,https://lnb.com.br/noticias/franca-88-x-80-basquete-cearense/
27,https://lnb.com.br/noticias/botafogo-70-x-84-paulistano/
28,https://lnb.com.br/noticias/sao-jose-84-x-89-pinheiros/
29,https://lnb.com.br/noticias/brasilia-x-renata-rio-claro/
30,https://lnb.com.br/noticias/bauru-90-x-80-basquete-cearense/
31,https://lnb.com.br/noticias/mogi-das-cruzes-73-x-69-pinheiros/
32,https://lnb.com.br/noticias/corinthians-102-x-76-botafogo/
33,https://lnb.com.br/noticias/sao-paulo-75-x-78-minas/
34,https://lnb.com.br/noticias/paulistano-80-x-76-minas-tenis-clube/
35,https://lnb.com.br/noticias/unifacisa-72-x-64-botafogo/
36,https://lnb.com.br/noticias/pato-basquete-47-x-82-sesi-franca/
37,https://lnb.com.br/noticias/rio-claro-73-x-82-corinthians/
38,https://lnb.com.br/noticias/unifacisa-79-x-80-flamengo/
39,https://lnb.com.br/noticias/basquete-cearense-72-x-76-botafogo/
40,https://lnb.com.br/noticias/bauru-96-x-98-sao-jose/
41,https://lnb.com.br/noticias/sao-paulo-81-x-69-brasilia/
42,https://lnb.com.br/noticias/pato-basquete-61-x-87-pinheiros/
43,https://lnb.com.br/noticias/basquete-cearense-71-x-88-flamengo/
44,https://lnb.com.br/noticias/bauru-87-x-75-mogi-das-cruzes/
45,https://lnb.com.br/noticias/paulistano-86-x-68-brasilia/
46,https://lnb.com.br/noticias/sesi-franca-basquete-95-x-90-sao-jose/
47,https://lnb.com.br/noticias/sesi-franca-basquete-86-x-80-sao-jose/
48,https://lnb.com.br/noticias/flamengo-76-x-59-pato-basquete/
49,https://lnb.com.br/noticias/botafogo-78-x-85-sao-paulo/
50,https://lnb.com.br/noticias/bauru-74-x-82-paulistano/
51,https://lnb.com.br/noticias/basquete-cearense-77-x-81-sao-jose-basketball/
52,https://lnb.com.br/noticias/botafogo-85-x-79-pato-basquete/
53,https://lnb.com.br/noticias/flamengo-74-x-75-mogi-das-cruzes/
54,https://lnb.com.br/noticias/franca-89-x-92-paulistano/
55,https://lnb.com.br/noticias/unifacisa-89-x-77-sao-jose/
56,https://lnb.com.br/noticias/universo-brasilia-62-x-96-sendi-bauru-basket/
57,https://lnb.com.br/noticias/mogi-das-cruzes-73-x-64-pato-basquete/
58,https://lnb.com.br/noticias/corinthians-78-x-64-paulistano/
59,https://lnb.com.br/noticias/minas-tenis-clube-87-x-68-sendi-bauru-basket/
60,https://lnb.com.br/noticias/pinheiros-78-x-88-sao-paulo/
61,https://lnb.com.br/noticias/sao-jose-81-x-71-pato-basquete/
62,https://lnb.com.br/noticias/mogi-81-x-83-rio-claro/
63,https://lnb.com.br/noticias/brasilia-72-x-81-sesi-franca/
64,https://lnb.com.br/noticias/paulistano-76-x-78-basquete-cearense/
65,https://lnb.com.br/noticias/pinheiros-70-x-75-flamengo/
66,https://lnb.com.br/noticias/minas-89-x-97-franca/
67,https://lnb.com.br/noticias/sao-jose-87-x-95-rio-claro/
68,https://lnb.com.br/noticias/corinthians-80-x-69-basquete-cearense/
69,https://lnb.com.br/noticias/pinheiros-76-x-81-paulistano/
70,https://lnb.com.br/noticias/flamengo-81-x-72-botafogo/
71,https://lnb.com.br/noticias/corinthians-91-x-75-unifacisa/
72,https://lnb.com.br/noticias/rio-claro-74-x-92-bauru/
73,https://lnb.com.br/noticias/pinheiros-83-x-70-basquete-cearense/
74,https://lnb.com.br/noticias/paulistano-77-x-76-unifacisa/
75,https://lnb.com.br/noticias/pato-basquete-68-x-90-corinthians/
76,https://lnb.com.br/noticias/sao-paulo-92-x-73-basquete-cearense/
77,https://lnb.com.br/noticias/bauru-71-x-78-botafogo/
78,https://lnb.com.br/noticias/sao-jose-92-x-94-brasilia/
79,https://lnb.com.br/noticias/pinheiros-83-x-82-unifacisa/
80,https://lnb.com.br/noticias/mogi-das-cruzes-93-x-84-universo-brasilia/
81,https://lnb.com.br/noticias/franca-85-x-68-botafogo/
82,https://lnb.com.br/noticias/paulistano-87-x-90-rio-claro/
83,https://lnb.com.br/noticias/sao-paulo-79-x-89-unifacisa/
84,https://lnb.com.br/noticias/mogi-91-x-84-minas/
85,https://lnb.com.br/noticias/sendi-bauru-basket-66-x-79-flamengo/
86,https://lnb.com.br/noticias/basquete-cearense-94-x-56-brasilia/
87,https://lnb.com.br/noticias/sao-jose-basketball-93-x-109-minas-tenis-clube/
88,https://lnb.com.br/noticias/franca-78-x-82-flamengo/
89,https://lnb.com.br/noticias/botafogo-92-x-72-rio-claro/
90,https://lnb.com.br/noticias/unifacisa-91-x-72-brasilia/
91,https://lnb.com.br/noticias/bauru-70-x-73-sao-paulo/
92,https://lnb.com.br/noticias/basquete-cearense-67-x-71-mogi-das-cruzes/
93,https://lnb.com.br/noticias/corinthians-81-x-82-pinheiros/
94,https://lnb.com.br/noticias/sesi-franca-basquete-87-x-88-sao-paulo/
95,https://lnb.com.br/noticias/flamengo-91-x-78-rio-claro/
96,https://lnb.com.br/noticias/unifacisa-99-x-83-mogi-das-cruzes/
97,https://lnb.com.br/noticias/basquete-cearense-79-x-82-minas-tenis-clube/
98,https://lnb.com.br/noticias/rio-claro-98-x-84-franca/
99,https://lnb.com.br/noticias/paulistano-92-x-98-sao-paulo/
100,https://lnb.com.br/noticias/unifacisa-84-x-92-minas/
101,https://lnb.com.br/noticias/flamengo-103-x-83-sao-jose/
102,https://lnb.com.br/noticias/sao-paulo-95-x-106-rio-claro/
103,https://lnb.com.br/noticias/pato-basquete-76-x-79-bauru-basket/
104,https://lnb.com.br/noticias/botafogo-93-x-75-sao-jose/
105,https://lnb.com.br/noticias/minas-57-x-64-pinheiros/
106,https://lnb.com.br/noticias/universo-brasilia-85-x-73-corinthians/
107,https://lnb.com.br/noticias/pato-basquete-80-x-78-renata-rio-claro/
108,https://lnb.com.br/noticias/botafogo-69-x-79-mogi/
109,https://lnb.com.br/noticias/minas-tenis-clube-83-x-82-corinthians/
110,https://lnb.com.br/noticias/brasilia-79-x-86-pinheiros/
111,https://lnb.com.br/noticias/paulistano-74-x-86-pato-basquete/
112,https://lnb.com.br/noticias/pinheiros-92-x-98-botafogo/
113,https://lnb.com.br/noticias/sendi-bauru-basket-61-x-80-sesi-franca-basquete/
114,https://lnb.com.br/noticias/corinthians-68-x-72-flamengo/
115,https://lnb.com.br/noticias/unifacisa-65-x-55-basquete-cearense/
116,https://lnb.com.br/noticias/mogi-85-x-78-sao-jose/
117,https://lnb.com.br/noticias/sao-paulo-87-x-63-pato-basquete/
118,https://lnb.com.br/noticias/minas-90-x-60-brasilia/
119,https://lnb.com.br/noticias/brasilia-76-x-73-pato-basquete/
120,https://lnb.com.br/noticias/rio-claro-94-x-90-sao-paulo/
