,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,P. Rava,32.2,22,8,37,14,6,9,2,5,0,0,0,5,5,2,2,0,2,2,2,0,16
1,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Arthur,35.1,17,7,37,16,2,4,5,12,1,1,1,5,6,1,1,0,3,1,2,0,17
2,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Nezinho,37.8,11,5,27,11,1,5,4,6,0,0,0,1,1,6,1,0,3,3,3,0,14
3,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Rafa Moreira,24.9,10,3,20,7,2,4,1,3,2,2,1,0,1,0,1,0,4,1,0,0,7
4,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Ronald,30.7,7,3,28,12,0,2,3,10,1,2,5,8,13,0,1,1,1,3,4,1,12
5,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,B. Fiorotto,24.4,3,1,10,4,0,0,1,4,1,2,2,2,4,2,0,1,2,2,0,0,3
6,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Gui Bento,13.8,0,0,11,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6
7,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Veloso,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Marcelão,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Gabriel,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2019,BRB Brasília,Mogi,05/02/2020 20:00,15ª SEMANA,2º TURNO,casa,derrota,-16,Equipe,200.0,70,27,170,69,11,25,16,44,5,7,11,24,35,11,6,2,15,13,12,1,73
0,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Fabricio,34.3,20,7,34,12,6,10,1,2,0,0,1,3,4,0,0,0,1,2,0,0,11
1,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Fuzaro,30.9,18,8,26,11,2,4,6,7,0,0,0,6,6,5,0,0,3,4,3,0,14
2,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Paranhos,31.1,17,8,33,16,0,0,8,16,1,1,4,9,13,0,0,3,2,2,2,0,14
3,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,André Goes,35.6,11,4,18,7,3,4,1,3,0,0,1,3,4,3,0,0,3,1,1,0,7
4,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Fúlvio,32.7,11,4,28,11,1,4,3,7,2,2,1,4,5,4,0,0,1,5,4,0,15
5,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Alex,8.3,6,3,8,4,0,0,3,4,0,0,1,0,1,0,1,0,3,0,2,0,5
6,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Guga,18.9,3,1,11,4,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
7,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Lessa,2.9,0,0,5,2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,3
8,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Colina,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Felipe,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2019,Mogi,BRB Brasília,05/02/2020 20:00,15ª SEMANA,2º TURNO,fora,vitória,16,Equipe,200.0,86,35,163,67,13,26,22,41,3,3,8,32,40,15,1,4,13,15,13,0,73
