,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Faggiano,37.9,16,6,36,14,4,8,2,6,0,0,0,4,4,4,0,0,3,4,2,0,16
1,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Crescenzi,31.3,15,5,32,11,4,9,1,2,1,1,0,5,5,1,2,0,4,3,0,0,11
2,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Renato,30.8,12,5,22,9,2,4,3,5,0,0,0,6,6,5,1,0,4,0,2,0,11
3,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,L. Brito,35.4,12,5,23,10,2,3,3,7,0,0,1,4,5,3,1,0,0,1,0,0,9
4,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Gabriel Jaú,29.8,9,4,29,11,0,4,4,7,1,3,0,7,7,3,1,0,4,3,3,0,15
5,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Pará,15.4,4,1,8,2,1,2,0,0,1,2,1,3,4,0,0,0,1,1,2,0,4
6,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Malachias,3.2,2,1,4,2,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1
7,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Emanuel Matias,9.3,0,0,2,1,0,0,0,1,0,0,2,1,3,2,0,0,0,0,0,0,-1
8,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Mendes,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Larry Taylor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,Bauru,São Paulo,08/12/2019 16:00,9ª SEMANA,1º TURNO,casa,derrota,-3,Equipe,200.0,70,27,156,60,13,30,14,30,3,6,6,30,36,18,5,0,17,12,10,0,66
0,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Shamell,34.1,21,7,41,14,2,7,5,7,5,6,0,4,4,4,1,0,0,5,0,0,16
1,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Léo Meindl,35.4,18,7,39,16,2,5,5,11,2,2,1,6,7,1,1,0,5,2,1,0,17
2,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Georginho,36.2,13,5,23,9,3,5,2,4,0,0,1,4,5,5,1,0,1,1,1,0,9
3,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Renan,31.8,6,2,11,4,2,3,0,1,0,0,1,4,5,2,2,0,2,2,1,0,4
4,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Kurtz,17.7,6,2,10,3,0,0,2,3,2,4,0,2,2,1,0,1,1,3,0,1,5
5,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Jones,10.6,5,1,11,3,0,1,1,2,3,4,0,3,3,0,0,0,1,2,1,0,6
6,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Cassiano,3.8,2,1,5,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,2
7,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Jefferson,22.7,2,1,25,9,0,7,1,2,0,0,0,3,3,3,1,0,1,1,0,0,9
8,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,D. Penteado,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Murilo,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
11,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2019,São Paulo,Bauru,08/12/2019 16:00,9ª SEMANA,1º TURNO,fora,vitória,3,Equipe,200.0,73,26,165,60,9,29,17,31,12,16,6,29,35,16,6,1,12,17,7,1,67
