,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Smith,36.3,26,8,49,16,4,9,4,7,6,8,2,2,4,4,2,0,4,7,5,0,22
1,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Lucas Mariano,32.1,17,7,35,14,2,6,5,8,1,1,1,3,4,2,0,0,3,1,5,1,18
2,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Coelho,29.0,14,5,23,8,4,5,1,3,0,2,3,1,4,4,2,0,2,4,2,0,8
3,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Du Sommer,40.4,11,3,25,9,0,1,3,8,5,6,4,6,10,0,2,0,5,3,1,0,8
4,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Cauê,39.6,9,2,22,6,1,4,1,2,4,6,0,2,2,5,1,0,4,3,2,0,10
5,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Diego,14.3,5,2,14,5,0,2,2,3,1,2,1,2,3,0,2,0,4,2,1,0,6
6,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Freddie,17.0,5,2,9,3,0,1,2,2,1,2,1,4,5,0,0,0,2,1,1,2,4
7,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Mogi,12.2,1,0,8,2,0,2,0,0,1,2,0,4,4,1,0,0,0,1,0,0,3
8,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Arthur,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Paulinho,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
10,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Jackson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,Botafogo,Pinheiros,29/02/2020 12:50,17ª SEMANA,2º TURNO,casa,vitória,2,Equipe,225.0,88,29,185,63,11,30,18,33,19,29,14,26,40,17,9,0,26,22,19,3,80
0,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Bennett,39.4,22,9,39,16,1,3,8,13,3,4,1,2,3,3,1,0,3,7,6,0,23
1,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Dawkins,31.7,15,3,30,8,3,5,0,3,6,9,0,2,2,1,3,0,4,4,2,0,14
2,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Betinho,37.6,14,5,39,13,1,7,4,6,3,6,0,4,4,2,2,0,2,7,4,0,19
3,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Toledo,34.2,13,5,15,5,0,0,5,5,3,5,7,2,9,2,1,0,2,3,2,1,2
4,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Buffat,26.7,8,3,13,5,2,3,1,2,0,0,1,1,2,0,1,0,2,1,3,0,7
5,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Ware,25.5,5,2,19,8,1,3,1,5,0,0,0,4,4,3,0,0,2,1,1,0,9
6,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Caio Torres,20.2,5,2,13,5,0,2,2,3,1,1,2,3,5,0,1,0,3,1,1,0,4
7,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,L. Cauê,5.3,4,2,4,2,0,0,2,2,0,0,0,3,3,0,0,0,2,0,0,0,2
8,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Scaglia,4.4,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
10,2019,Pinheiros,Botafogo,29/02/2020 12:50,17ª SEMANA,2º TURNO,fora,derrota,-2,Equipe,225.0,86,31,178,64,8,25,23,39,16,25,13,21,34,11,9,0,24,24,21,1,82
