,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Solano,31.5,15,5,44,17,0,4,5,13,5,6,3,4,7,4,4,0,2,3,1,0,17
1,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Dikembe,23.9,14,6,27,11,0,0,6,11,2,5,5,4,9,3,1,0,1,5,3,0,11
2,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Ruivo,19.1,13,5,23,9,1,2,4,7,2,3,1,1,2,5,0,0,3,3,1,0,10
3,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Eddy,27.6,12,4,17,6,4,5,0,1,0,0,0,3,3,2,2,1,3,0,1,0,7
4,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Coleman,32.5,11,4,19,7,3,5,1,2,0,0,1,2,3,1,0,0,3,1,3,1,9
5,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Maique,22.2,10,4,14,5,1,2,3,3,1,2,0,7,7,0,0,1,2,1,2,0,8
6,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Vitão,16.6,8,2,15,5,0,1,2,4,4,4,0,3,3,0,0,0,2,3,2,0,9
7,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Yago,22.5,5,1,19,6,0,4,1,2,3,3,0,0,0,7,0,0,0,4,0,0,7
8,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Daniel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Buiú,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Rafael,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Barbosa,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12,2019,Paulistano,Bauru,28/02/2020 20:00,17ª SEMANA,2º TURNO,casa,derrota,-5,Equipe,200.0,88,31,178,66,9,23,22,43,17,23,10,24,34,22,7,2,18,20,14,1,79
0,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Faggiano,36.1,24,9,31,12,3,4,6,8,3,3,0,3,3,7,1,0,3,3,1,0,14
1,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Renato,31.7,18,7,38,16,1,3,6,13,3,3,4,7,11,0,0,0,2,5,3,0,16
2,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Crescenzi,33.7,17,7,32,13,3,6,4,7,0,0,1,3,4,0,1,0,2,1,0,0,12
3,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Draper,19.1,10,5,20,10,0,0,5,10,0,0,0,4,4,2,0,1,3,1,3,1,13
4,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Wiggins,30.0,10,2,26,8,0,3,2,5,6,7,1,3,4,1,0,0,0,4,2,0,12
5,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Larry Taylor,21.3,10,3,21,7,2,4,1,3,2,3,3,4,7,3,0,0,3,1,2,0,7
6,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Malachias,5.2,2,0,2,0,0,0,0,0,2,2,1,1,2,0,2,0,1,1,0,0,0
7,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Gabriel Jaú,10.3,1,0,4,1,0,0,0,1,1,2,1,1,2,1,0,0,4,1,1,0,2
8,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Pará,11.1,1,0,7,2,0,1,0,1,1,2,0,2,2,1,0,0,1,1,1,0,4
9,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,L. Brito,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,2019,Bauru,Paulistano,28/02/2020 20:00,17ª SEMANA,2º TURNO,fora,vitória,5,Equipe,200.0,93,33,181,69,9,21,24,48,18,22,12,30,42,15,4,1,20,18,14,1,80
