,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Yago,33.8,18,6,30,10,2,6,4,4,4,4,0,4,4,6,1,0,3,11,6,0,18
1,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Solano,27.9,14,5,33,11,2,4,3,7,2,7,3,2,5,6,1,0,3,4,2,0,13
2,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Dikembe,25.3,13,6,30,12,0,0,6,12,1,6,2,3,5,1,1,1,4,4,1,1,13
3,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Vitão,23.4,8,3,17,6,0,3,3,3,2,2,1,2,3,0,0,0,2,3,1,0,7
4,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Maique,13.5,7,3,13,6,1,1,2,5,0,0,1,2,3,0,1,0,2,1,1,1,6
5,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Coleman,17.1,5,1,19,6,1,5,0,1,2,2,0,3,3,0,1,0,1,2,0,0,7
6,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Ruivo,21.7,3,1,9,3,1,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4
7,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Kevin Foster,6.1,2,1,2,1,0,0,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0
8,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Jonatan,8.8,2,1,5,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
9,2019,Paulistano,Pato Basquete,21/12/2019 17:00,10ª SEMANA,1º TURNO,casa,derrota,-22,Eddy,22.1,2,1,26,10,0,6,1,4,0,0,2,2,4,0,0,0,2,0,1,0,9
