,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Drudi,26.9,16,7,19,8,0,0,7,8,2,3,3,3,6,1,0,1,5,4,2,0,8
1,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Matheus,26.0,12,5,22,8,2,5,3,3,0,1,0,3,3,3,3,0,1,3,3,0,11
2,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Robinson Jr,29.0,12,6,25,11,0,2,6,9,0,1,1,2,3,1,1,1,3,3,2,0,12
3,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Felipe,23.9,12,4,20,8,2,2,2,6,2,2,1,6,7,1,0,0,3,2,1,1,9
4,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Edu Mariano,17.5,7,3,15,6,0,0,3,6,1,3,0,5,5,1,0,0,2,2,1,1,8
5,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Rogério,28.5,7,2,7,2,1,1,1,1,2,2,1,3,4,1,0,1,2,1,0,0,2
6,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,André Goes,20.9,5,2,21,9,1,3,1,6,0,0,1,0,1,9,0,0,2,0,0,0,8
7,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Davi,7.8,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
8,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Adriano,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Schneider,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Jimmy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Dragovic,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2012,Fortaleza B. C.,L. Sorocabana,06/12/2012 21:00,5ª RODADA,1º TURNO,casa,vitória,0,Equipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Holloway,29.8,19,9,34,16,0,1,9,15,1,1,1,5,6,1,2,0,5,4,2,0,17
1,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Neto,32.8,15,5,34,12,2,4,3,8,3,6,1,4,5,3,2,0,3,5,4,0,17
2,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,McGee,36.2,13,4,29,10,4,6,0,4,1,3,0,4,4,1,0,0,2,2,1,0,12
3,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,De Bem,24.3,9,2,14,4,0,0,2,4,5,6,0,3,3,1,2,1,3,4,3,0,9
4,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Labbate,10.7,4,2,10,4,0,0,2,4,0,2,1,1,2,0,1,0,0,1,1,1,5
5,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Diego,24.9,2,0,10,3,0,1,0,2,2,3,1,1,2,1,2,0,1,2,1,0,4
6,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Dawkins,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Vinicius Lima,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Gaúcho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Luciano,16.9,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
10,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Ricardo,20.7,0,0,5,2,0,1,0,1,0,0,1,1,2,1,0,0,2,1,0,0,1
11,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Adyb,4.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12,2012,L. Sorocabana,Fortaleza B. C.,06/12/2012 21:00,5ª RODADA,1º TURNO,fora,vitória,0,Equipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
