,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Collum,34.5,19,6,30,10,5,8,1,2,2,2,0,4,4,5,1,0,4,1,0,0,11
1,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Robert Day,20.7,16,5,24,8,4,6,1,2,2,2,1,9,10,1,0,0,2,3,2,0,10
2,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Soró,23.8,15,6,31,12,3,7,3,5,0,0,0,2,2,1,1,0,0,0,3,0,15
3,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Coelho,25.0,13,4,23,8,2,3,2,5,3,4,1,3,4,2,3,0,0,3,2,0,11
4,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Gruber,23.1,11,5,20,9,1,2,4,7,0,0,0,1,1,2,1,0,2,0,2,1,11
5,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Leonardo,20.8,8,3,13,5,0,0,3,5,2,3,3,7,10,2,0,2,3,4,0,2,3
6,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Estevão,15.5,4,2,8,4,0,0,2,4,0,0,1,1,2,0,0,2,1,0,1,1,4
7,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Brasília,10.0,2,0,2,0,0,0,0,0,2,2,0,1,1,0,0,0,1,3,1,0,2
8,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Valtinho,15.0,0,0,2,1,0,0,0,1,0,0,0,2,2,3,0,0,1,1,0,0,1
9,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Cipolini,10.6,0,0,8,4,0,0,0,4,0,0,1,1,2,1,0,0,1,0,2,0,5
10,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Dida,1.0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
11,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2011,Uberlândia,Tijuca,15/03/2012 20:00,26ª RODADA,2º TURNO,casa,vitória,22,Equipe,0.0,88,31,163,62,15,26,16,36,11,13,7,31,38,17,6,4,15,15,14,4,74
0,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Lima,19.3,10,4,22,8,1,3,3,5,1,3,1,3,4,2,1,0,0,3,0,0,8
1,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Ricardinho,18.4,9,3,19,7,3,5,0,2,0,0,0,0,0,1,1,0,2,0,0,0,7
2,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Fernando,25.2,8,3,17,7,2,3,1,4,0,0,0,5,5,1,2,0,4,2,0,0,7
3,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Coloneze,21.8,8,2,18,7,0,0,2,7,4,4,2,1,3,0,0,0,1,3,2,0,9
4,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,J. Sobral,12.6,8,2,21,8,0,1,2,7,4,4,3,0,3,1,1,0,1,2,2,1,9
5,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Marcellus,23.8,7,3,15,6,0,1,3,5,1,2,1,1,2,2,3,0,4,1,4,1,10
6,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Rodrigo Bahia,18.3,5,2,26,11,0,2,2,9,1,2,1,3,4,1,0,0,1,2,0,0,11
7,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Gegê,16.1,5,2,10,4,1,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,4
8,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Diego,8.3,4,2,8,4,0,0,2,4,0,0,3,1,4,0,1,0,0,0,1,0,2
9,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,André,21.7,2,1,19,8,0,3,1,5,0,0,0,3,3,1,2,0,0,2,2,0,10
10,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Casé,14.7,0,0,7,3,0,1,0,2,0,0,1,1,2,0,1,0,0,0,2,0,4
11,2011,Tijuca,Uberlândia,15/03/2012 20:00,26ª RODADA,2º TURNO,fora,derrota,-22,Equipe,0.0,66,24,182,73,7,21,17,52,11,15,12,18,30,9,13,0,14,15,13,2,80
