,0
0,https://lnb.com.br/noticias/de-virada/
1,https://lnb.com.br/noticias/com-a-mao-direita/
2,https://lnb.com.br/noticias/lider-isolado-e-100/
3,https://lnb.com.br/noticias/triunfo/
4,https://lnb.com.br/noticias/na-raca-3/
5,https://lnb.com.br/noticias/tartarugao-invicto/
6,https://lnb.com.br/noticias/precisao/
7,https://lnb.com.br/noticias/noite-de-gala/
8,https://lnb.com.br/noticias/la-em-cima-2/
9,https://lnb.com.br/noticias/so-no-tempo-extra/
10,https://lnb.com.br/noticias/o-dono-do-jogo-2/
11,https://lnb.com.br/noticias/faixa-carimbada/
12,https://lnb.com.br/noticias/6-em-6/
13,https://lnb.com.br/noticias/sem-sufoco/
14,https://lnb.com.br/noticias/reaprendendo-a-vencer/
15,https://lnb.com.br/noticias/no-topo-da-tabela/
16,https://lnb.com.br/noticias/inicio-arrasador/
17,https://lnb.com.br/noticias/subindo-3/
18,https://lnb.com.br/noticias/suzano-71-x-85-basquete-cearense/
19,https://lnb.com.br/noticias/ritmo-alucinante-2/
20,https://lnb.com.br/noticias/trinca/
21,https://lnb.com.br/noticias/subindo-4/
22,https://lnb.com.br/noticias/causaram/
23,https://lnb.com.br/noticias/no-coracao/
24,https://lnb.com.br/noticias/pra-cima-dos-campeoes/
25,https://lnb.com.br/noticias/reabilitado/
26,https://lnb.com.br/noticias/sem-freio/
27,https://lnb.com.br/noticias/resta-um/
28,https://lnb.com.br/noticias/no-sufoco-3/
29,https://lnb.com.br/noticias/reagiu/
30,https://lnb.com.br/noticias/dramatico/
31,https://lnb.com.br/noticias/the-man/
32,https://lnb.com.br/noticias/emocionante-3/
33,https://lnb.com.br/noticias/%e2%80%9co-campeao-voltou%e2%80%9d/
34,https://lnb.com.br/noticias/tabu-mantido/
35,https://lnb.com.br/noticias/na-boa/
36,https://lnb.com.br/noticias/firme-e-forte/
37,https://lnb.com.br/noticias/mais-vivo-do-que-nunca/
38,https://lnb.com.br/noticias/eletrizante-2/
39,https://lnb.com.br/noticias/em-vantagem-2/
40,https://lnb.com.br/noticias/sem-dar-mole/
41,https://lnb.com.br/noticias/flamengo-x-pinheiros-21112011/
42,https://lnb.com.br/noticias/brasilia-x-tijuca-24112011/
43,https://lnb.com.br/noticias/sorocaba-x-vila-velha-29112011/
44,https://lnb.com.br/noticias/pinheiros-x-minas-17122011/
45,https://lnb.com.br/noticias/pinheiros-x-sao-jose-12012012/
46,https://lnb.com.br/noticias/pinheiros-x-joinville-14012012/
47,https://lnb.com.br/noticias/e-franca-vem-chegando/
48,https://lnb.com.br/noticias/prontos-para-defender-o-titulo/
49,https://lnb.com.br/noticias/tijuca-encosta/
50,https://lnb.com.br/noticias/o-campeao-voltou/
51,https://lnb.com.br/noticias/previa-da-festa/
52,https://lnb.com.br/noticias/com-muita-confianca/
53,https://lnb.com.br/noticias/licao-de-casa-2/
54,https://lnb.com.br/noticias/com-muita-emocao/
55,https://lnb.com.br/noticias/virada/
56,https://lnb.com.br/noticias/sem-poder-acomodar/
