,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Matheus Dalla,31.2,21,7,32,11,3,6,4,5,4,4,0,4,4,1,2,0,2,3,1,0,14
1,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,McNeil,22.9,14,5,26,10,1,2,4,8,3,4,2,1,3,0,0,1,4,4,1,0,11
2,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Manuil,28.0,13,6,22,9,1,3,5,6,0,1,2,2,4,1,2,0,5,1,1,1,8
3,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Jefferson,27.9,9,3,19,7,1,3,2,4,2,2,0,0,0,5,2,0,3,5,2,0,10
4,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Marcão,20.8,8,3,18,7,1,3,2,4,1,1,0,4,4,2,0,2,5,1,2,0,9
5,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Isaac,32.6,5,1,11,3,1,1,0,2,2,4,1,5,6,0,2,0,4,3,2,0,6
6,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Jeff,15.6,5,2,16,6,1,4,1,2,0,0,0,0,0,2,0,0,0,1,0,0,6
7,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Ibrahim Badmus,11.1,3,0,7,1,0,1,0,0,3,4,0,0,0,4,0,0,2,3,1,0,4
8,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Darlan,7.1,0,0,6,3,0,0,0,3,0,0,1,0,1,1,0,0,2,0,1,0,3
9,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Galocha,2.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2011,Espírito Santo,Paulistano,10/12/2011 11:00,8ª RODADA,1º TURNO,casa,derrota,-3,Equipe,0.0,78,27,157,57,9,23,18,34,15,20,6,17,23,16,8,3,27,21,11,1,70
0,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Felipe,24.5,17,5,30,9,0,3,5,6,7,9,3,10,13,1,2,2,4,6,1,1,11
1,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Pedro,19.7,17,5,23,7,3,5,2,2,4,4,0,1,1,1,2,0,3,2,1,0,10
2,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Renato,29.9,14,7,19,9,0,1,7,8,0,0,2,2,4,2,1,0,3,0,2,1,9
3,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Betinho,27.6,13,2,24,7,1,2,1,5,8,8,0,0,0,1,3,0,2,7,3,0,13
4,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Elinho,29.4,6,3,19,8,0,3,3,5,0,0,0,1,1,1,1,0,4,2,2,0,10
5,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Addai,19.4,4,0,17,4,0,1,0,3,4,8,0,0,0,0,0,0,3,4,2,0,9
6,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Adriano,8.6,4,2,8,4,0,0,2,4,0,0,1,4,5,0,0,1,1,1,1,0,4
7,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Arthur,9.6,3,0,4,0,0,0,0,0,3,4,0,0,0,1,0,0,1,2,0,0,2
8,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Araujo,10.5,3,1,4,1,0,0,1,1,1,2,0,1,1,0,0,0,1,2,2,0,4
9,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Eddy,9.0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
10,2011,Paulistano,Espírito Santo,10/12/2011 11:00,8ª RODADA,1º TURNO,fora,vitória,3,Equipe,0.0,81,25,150,50,4,15,21,35,27,35,6,19,25,7,9,3,22,26,15,2,73
