,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Diego,26.5,21,6,31,10,3,5,3,5,6,6,1,3,4,3,1,0,3,4,2,0,13
1,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Alemão,28.3,18,9,28,14,0,0,9,14,0,0,7,5,12,0,1,1,2,1,0,3,7
2,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Ramon,27.4,9,1,33,10,0,5,1,5,7,8,0,1,1,2,0,0,2,5,1,0,14
3,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Neto,14.0,6,2,12,4,2,4,0,0,0,0,0,1,1,1,0,0,5,1,1,0,5
4,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Rogério,21.7,6,3,17,7,0,3,3,4,0,0,0,4,4,0,0,0,1,0,1,0,8
5,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,A. Bambu,11.7,5,2,5,2,0,0,2,2,1,1,1,1,2,1,0,0,1,1,1,0,2
6,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Benite,34.4,4,2,15,7,0,1,2,6,0,0,0,5,5,3,1,0,5,3,2,0,9
7,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Tatu,10.4,4,2,12,5,0,2,2,3,0,0,0,1,1,0,0,0,0,1,2,0,7
8,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Biro,11.2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0
9,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Jhonatan,14.5,0,0,6,2,0,2,0,0,0,0,0,1,1,2,0,0,4,1,2,0,4
10,2011,Limeira,Pinheiros,12/12/2011 20:00,6ª RODADA,1º TURNO,casa,derrota,-4,Equipe,0.0,73,27,161,62,5,22,22,40,14,15,10,22,32,12,3,1,25,18,12,3,70
0,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Paulinho,36.5,21,5,41,13,3,6,2,7,8,9,2,3,5,4,3,1,3,5,0,0,15
1,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Olivinha,36.7,21,7,31,11,2,4,5,7,5,5,2,4,6,2,1,1,2,4,2,0,13
2,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Marquinhos,34.9,17,4,40,12,2,7,2,5,7,9,1,5,6,5,3,0,3,8,3,0,18
3,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Morro,25.2,8,2,16,6,0,0,2,6,4,4,1,3,4,1,0,1,2,2,1,1,8
4,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,B. Fiorotto,8.7,4,2,6,3,0,0,2,3,0,0,1,3,4,0,0,0,2,0,1,0,3
5,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Renato Lamas,15.7,3,1,7,3,1,1,0,2,0,0,1,1,2,0,0,1,2,0,3,0,5
6,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Figueroa,36.5,3,1,15,6,1,3,0,3,0,0,0,1,1,4,1,0,4,6,1,0,7
7,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Mineiro,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,2011,Pinheiros,Limeira,12/12/2011 20:00,6ª RODADA,1º TURNO,fora,vitória,4,Equipe,0.0,77,22,156,54,9,21,13,33,24,27,8,20,28,16,8,5,18,25,11,1,68
