,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Dedé,28.3,16,4,30,8,3,6,1,2,5,8,0,1,1,1,1,1,3,5,1,0,12
1,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Márcio,26.9,15,5,25,9,4,5,1,4,1,2,0,0,0,5,2,0,2,2,0,1,10
2,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Helinho,33.5,15,3,27,7,2,6,1,1,7,7,0,3,3,4,0,0,4,3,4,0,14
3,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Ricardo Probst,23.4,13,5,17,7,0,0,5,7,3,3,0,3,3,0,0,0,3,2,1,0,9
4,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Spillers,24.8,12,2,16,4,0,0,2,4,8,8,3,2,5,2,1,0,3,5,3,0,7
5,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Rogério,18.0,8,4,15,7,0,1,4,6,0,0,2,3,5,1,1,0,1,0,2,0,7
6,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,F. Penna,20.2,7,2,14,5,1,2,1,3,2,2,0,8,8,5,1,0,3,4,2,0,8
7,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Drudi,21.8,6,2,8,3,0,0,2,3,2,2,1,5,6,1,0,0,3,2,1,0,4
8,2010,Sesi Franca,Assis,27/03/2011 11:00,28ª RODADA,2º TURNO,casa,vitória,24,Equipe,0.0,92,27,152,50,10,20,17,30,28,32,6,25,31,19,6,1,22,23,14,1,71
0,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Ricardo,32.0,13,5,31,12,1,4,4,8,2,3,1,2,3,6,2,0,3,4,0,0,12
1,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Andrezão,15.9,10,4,12,5,0,0,4,5,2,2,0,1,1,1,0,0,2,1,2,0,8
2,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Cauê,23.4,10,3,17,5,2,4,1,1,2,3,0,2,2,4,2,0,5,3,1,0,7
3,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Adriano,17.4,10,2,16,5,0,0,2,5,6,6,2,4,6,2,0,0,1,5,3,1,8
4,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Mosso,15.9,9,4,24,10,1,4,3,6,0,0,0,3,3,0,0,2,0,0,0,0,10
5,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Matão,25.0,8,3,23,8,0,2,3,6,2,5,1,4,5,0,1,0,2,6,1,0,10
6,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Pedro,16.2,5,2,7,3,1,1,1,2,0,0,0,1,1,0,0,0,2,1,2,0,5
7,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Calderon,23.9,2,1,8,3,0,2,1,1,0,0,0,2,2,1,1,0,2,0,2,0,5
8,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Zezinho,16.4,1,0,8,2,0,2,0,0,1,2,0,0,0,1,0,0,1,1,2,0,5
9,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Paulão,6.9,0,0,2,0,0,0,0,0,0,2,1,1,2,0,0,0,2,1,1,0,1
10,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Cicero,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1
11,2010,Assis,Sesi Franca,27/03/2011 11:00,28ª RODADA,2º TURNO,fora,derrota,-24,Equipe,0.0,68,24,148,53,5,19,19,34,15,23,5,20,25,15,7,2,24,22,15,1,72
