,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Alemão,22.6,17,8,26,12,0,0,8,12,1,2,5,8,13,0,0,1,2,3,1,0,9
1,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Durelle Brown,31.0,14,5,31,11,2,7,3,4,2,2,0,3,3,2,1,0,1,1,1,0,13
2,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Charles,24.8,10,5,17,8,0,1,5,7,0,0,1,2,3,1,0,1,0,0,0,0,7
3,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Jhonatan,22.4,9,4,19,8,0,2,4,6,1,1,2,6,8,3,0,0,5,4,2,2,8
4,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Ramon,39.5,7,1,41,14,1,9,0,5,4,4,0,3,3,6,1,0,5,4,2,0,18
5,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Mineiro,8.3,7,3,13,5,0,0,3,5,1,3,1,1,2,0,0,0,3,2,1,0,6
6,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Diego,24.8,3,1,14,5,1,2,0,3,0,2,0,3,3,4,1,0,5,3,2,0,8
7,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Tatu,26.2,2,1,8,3,0,2,1,1,0,0,0,1,1,4,0,0,2,2,2,0,5
8,2010,Limeira,Bauru,13/03/2011 11:00,25ª RODADA,2º TURNO,casa,derrota,-6,Equipe,0.0,69,28,169,66,4,23,24,43,9,14,9,27,36,20,3,2,23,19,11,2,74
0,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Alex,32.4,17,6,32,11,2,5,4,6,3,5,2,4,6,1,1,0,3,3,2,0,13
1,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Larry Taylor,31.8,15,4,39,12,0,4,4,8,7,11,3,5,8,7,2,0,3,6,1,0,14
2,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,F. Fischer,34.3,14,4,30,10,2,6,2,4,4,4,0,3,3,0,0,0,2,3,2,0,14
3,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Pilar,32.8,13,5,22,8,1,1,4,7,2,5,3,6,9,2,3,0,4,7,1,0,8
4,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,D. Nunes,34.0,7,3,26,11,1,3,2,8,0,1,0,3,3,2,1,1,3,2,1,0,12
5,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Castellon,8.4,5,2,5,2,1,1,1,1,0,0,1,2,3,0,0,0,1,1,0,0,1
6,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Jeff,12.9,4,1,10,4,0,0,1,4,2,2,0,1,1,0,0,0,2,1,4,1,9
7,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Lucas,4.4,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Thyago Aleo,3.0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
9,2010,Bauru,Limeira,13/03/2011 11:00,25ª RODADA,2º TURNO,fora,vitória,6,Equipe,0.0,75,25,170,60,7,22,18,38,18,28,9,26,35,13,8,1,19,23,11,1,73
