,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Paulinho,32.0,17,5,33,11,4,7,1,4,3,4,2,0,2,3,3,0,3,4,5,0,16
1,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Gruber,28.1,16,6,41,16,0,4,6,12,4,5,2,2,4,0,0,0,4,5,2,0,18
2,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,André,36.4,14,6,34,12,1,6,5,6,1,4,1,2,3,3,1,1,2,3,1,0,14
3,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Audrei,28.5,9,4,25,9,1,4,3,5,0,3,4,2,6,1,0,0,1,2,0,0,6
4,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Tiagão,25.1,8,3,26,10,1,5,2,5,1,1,2,6,8,2,0,0,2,2,0,0,8
5,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Shilton,26.0,8,3,14,6,0,0,3,6,2,2,3,4,7,1,0,0,3,1,2,0,6
6,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,João Victor,2.7,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,V. Bristott,5.4,3,0,8,2,0,0,0,2,3,4,1,0,1,0,0,0,2,2,0,0,3
8,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Schneider,3.3,3,1,9,3,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
9,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Coloneze,12.5,0,0,8,4,0,0,0,4,0,0,1,2,3,0,1,0,1,0,0,0,3
10,2010,Joinville,Brasília,21/01/2011 20:00,14ª RODADA,1º TURNO,casa,derrota,-10,Equipe,0.0,81,29,201,74,9,30,20,44,14,23,17,18,35,10,5,1,19,19,11,0,77
0,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Nezinho,37.5,21,6,42,13,4,10,2,3,5,6,0,1,1,2,1,0,4,5,5,0,20
1,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Giovannoni,30.5,21,8,33,13,1,2,7,11,4,5,0,4,4,2,2,0,1,3,3,0,18
2,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Alex,37.9,18,6,34,12,3,6,3,6,3,4,0,7,7,4,2,2,2,4,3,1,17
3,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Tischer,23.5,11,5,18,8,0,0,5,8,1,2,4,5,9,1,2,0,2,2,0,2,5
4,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Arthur,17.5,7,2,15,5,1,2,1,3,2,3,2,1,3,1,1,0,3,1,0,0,4
5,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Cipriano,25.6,5,1,13,5,1,1,0,4,2,2,3,5,8,0,0,0,3,3,0,0,3
6,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Alírio,10.1,4,2,6,3,0,0,2,3,0,0,1,0,1,1,0,1,1,0,1,0,3
7,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Fábio,7.4,4,2,10,4,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,4
8,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Bruninho,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
9,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Rossi,5.9,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
10,2010,Brasília,Joinville,21/01/2011 20:00,14ª RODADA,1º TURNO,fora,vitória,10,Equipe,0.0,91,32,174,64,10,24,22,40,17,22,11,23,34,11,8,3,19,19,15,3,77
